TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID
2/1/2021 0:00,TXN00005380,A00002650,PLC00005497,22/3/2019,19/12/2020,24/12/2020,Health,133.44,19000,William Redmond,8398 West Denton Lane,,Glendale,AZ,85305,015-49-7263,Y,36,70,Y,5,H,Mortgage,MI,103551951,AULO88889943579507,High School,A,Major Loss,Ambulance,1,1,AR,Fayetteville,15,AGENT00762,VNDR00518
2/1/2021 0:00,TXN00005381,A00009823,PLC00002762,9/7/2019,28/12/2020,29/12/2020,Health,127.11,17000,Rosa Renfro,3420 Horseshoe Circle,,Montgomery,AL,36116,602-72-0176,Y,62,53,Y,7,L,Rent,MI,120664025,TTUL88496487045609,High School,A,Minor Loss,Other,1,0,KY,Louisville,19,AGENT00996,VNDR00400
2/1/2021 0:00,TXN00005382,A00008970,PLC00004611,6/5/2013,21/12/2020,26/12/2020,Health,136.18,12000,Rhonda Marren,33 South Hill Avenue,#306,Fayetteville,AR,72701,703-05-9183,N,35,114,Y,7,L,Mortgage,MI,89691414,EZYE72731916479310,College,A,Minor Loss,Police,1,1,CA,Carson,17,AGENT01098,
2/1/2021 0:00,TXN00005384,A00004182,PLC00003826,30/3/2018,22/12/2020,27/12/2020,Health,147.31,9000,Maribel Jackson,2212 Daffin Drive,,Savannah,GA,31404,266-78-6993,Y,56,79,Y,4,M,Mortgage,MI,17540388,ZBZT94905415147044,PhD,A,Major Loss,Ambulance,1,1,KY,Saint Matthews,20,AGENT00281,
2/1/2021 0:00,TXN00005397,A00002324,PLC00000254,9/8/2010,24/12/2020,27/12/2020,Health,104.61,19000,Lawrence Miller,4339 Oak Street,,Montgomery,AL,36105,220-09-7827,N,37,24,Y,3,M,Rent,LI,105205425,BKCS17433878835746,College,A,Major Loss,Ambulance,0,1,DC,Washington,10,AGENT00941,VNDR00358
2/1/2021 0:00,TXN00005398,A00009575,PLC00002479,2/2/2019,25/12/2020,28/12/2020,Health,127.72,20000,Gwendolyn Watson,1189 Northwest End Avenue,#D3,Fayetteville,AR,72703,770-04-7435,N,29,77,Y,2,L,Rent,LI,100909441,AUIK26583998833869,Bachelor,A,Major Loss,None,1,1,AZ,Glendale,22,AGENT00008,VNDR00324
3/1/2021 0:00,TXN00005402,A00003549,PLC00005163,21/11/2012,2/1/2021,2/1/2021,Health,194.57,3000,Martin Gant,1528 Spruce Street,M,Berkeley,CA,94709,218-88-8196,Y,51,8,Y,7,L,Mortgage,MI,38126914,DWJJ40458003385583,High School,A,Minor Loss,Ambulance,0,1,CT,Manchester,18,AGENT00975,
3/1/2021 0:00,TXN00005408,A00007671,PLC00008798,19/7/2011,27/12/2020,29/12/2020,Health,117.1,11000,Michael Martinez,295 Townes Drive,,Nashville,TN,37211,491-30-2905,Y,25,99,Y,4,L,Mortgage,HI,43922116,UNWK65592294845926,High School,A,Minor Loss,Police,1,1,AZ,Glendale,14,AGENT00004,
4/1/2021 0:00,TXN00005420,A00009672,PLC00005614,18/5/2018,20/12/2020,25/12/2020,Health,172.14,15000,Roger Kuehnle,3323 Summerhill Drive,,Fayetteville,AR,72703,109-08-7348,N,58,24,Y,6,L,Rent,MI,90247844,IVJG61907829556364,Bachelor,A,Total Loss,Other,1,1,CO,Arvada,8,AGENT01003,VNDR00286
4/1/2021 0:00,TXN00005425,A00006250,PLC00003602,12/12/2014,2/1/2021,2/1/2021,Health,122.73,7000,Mark Heinen,1320 Huffman Park Drive,#STE 000170,Anchorage,AK,99515,681-47-4553,Y,37,97,Y,6,M,Mortgage,LI,26484118,AMPS73603981640900,Bachelor,A,Total Loss,Ambulance,1,0,CO,Arvada,6,AGENT00910,VNDR00267
5/1/2021 0:00,TXN00005448,A00001311,PLC00007103,24/4/2016,26/12/2020,29/12/2020,Health,108.28,15000,Joel Shelby,6818 North Lagoon Drive,,Panama City,FL,32408,223-42-2788,Y,40,109,Y,2,M,Rent,LI,57256470,TYQC12708516161439,PhD,A,Minor Loss,Ambulance,1,1,KY,Louisville,11,AGENT00616,
5/1/2021 0:00,TXN00005459,A00001068,PLC00009092,2/4/2015,20/12/2020,25/12/2020,Health,112.63,20000,Barry Montano,3835 Oakes Drive,,Hayward,CA,94542,464-30-4971,Y,29,18,Y,5,M,Own,HI,107695635,BRXA92524774216280,High School,A,Total Loss,Police,1,1,AL,Montgomery,14,AGENT00518,VNDR00406
5/1/2021 0:00,TXN00005465,A00001138,PLC00000568,5/6/2019,31/12/2020,1/1/2021,Health,185.15,12000,Daniel Ortiz,172 Alburg Springs Road,,Alburgh,VT,5440,729-47-0762,Y,61,20,Y,4,M,Own,HI,75605317,SGJB27709802975716,High School,A,Minor Loss,Ambulance,0,1,CT,Manchester,4,AGENT00204,VNDR00344
6/1/2021 0:00,TXN00005471,A00001908,PLC00000676,31/12/2016,25/12/2020,30/12/2020,Health,163.32,11000,Anderson Harry,112 Walnut Street,,Reading,MA,1867,441-99-2635,Y,32,118,Y,3,H,Mortgage,HI,11678913,SMMJ03173623853583,NA,D,Major Loss,None,0,1,KY,Louisville,17,AGENT00824,VNDR00047
6/1/2021 0:00,TXN00005481,A00000178,PLC00005502,23/11/2014,3/1/2021,3/1/2021,Health,135.37,9000,Mary Mcnelis,109 Cambridge Station Road,,Louisville,KY,40223,570-03-5557,Y,28,50,Y,2,M,Mortgage,LI,88801425,WJQX66714610818032,Bachelor,A,Major Loss,None,1,0,AR,Fayetteville,23,AGENT00160,VNDR00049
6/1/2021 0:00,TXN00005482,A00001367,PLC00009163,7/4/2013,29/12/2020,1/1/2021,Health,151.35,15000,Bryan Abe,1606 Trevilian Way,,Louisville,KY,40205,486-12-9852,Y,50,53,Y,4,H,Own,HI,60027560,GHKR50515217865878,Masters,A,Total Loss,Police,1,0,FL,Panama City Beach,17,AGENT00592,VNDR00503
6/1/2021 0:00,TXN00005483,A00005183,PLC00009142,27/7/2013,3/1/2021,3/1/2021,Health,171.14,5000,Susan Heffern,5603 Dune Creek Trail,,Panama City,FL,32404,832-49-4601,Y,37,62,Y,5,M,Own,MI,116813042,GMVU40827001296009,High School,A,Minor Loss,None,1,1,KY,Louisville,10,AGENT00752,VNDR00204
6/1/2021 0:00,TXN00005488,A00008443,PLC00009323,8/7/2018,27/12/2020,30/12/2020,Health,152.25,1000,Neely Davila,270 Chrissy's Court,,,VT,5443,664-02-3016,N,40,76,Y,4,M,Own,HI,73052205,FHJT69067249229168,Bachelor,A,Total Loss,Other,0,1,KY,Jeffersontown,4,AGENT00028,VNDR00119
6/1/2021 0:00,TXN00005494,A00000686,PLC00009109,19/8/2012,5/1/2021,5/1/2021,Health,170.83,7000,Mary Jameson,1 Pond View Road,,Proctor,VT,5765,838-25-1681,Y,63,96,Y,5,M,Mortgage,LI,60088402,RANI91527888262653,Bachelor,A,Major Loss,None,1,1,CA,Morro Bay,23,AGENT00608,VNDR00252
6/1/2021 0:00,TXN00005498,A00001224,PLC00008353,2/2/2014,30/12/2020,1/1/2021,Health,131.88,4000,Margaret Bobeck,200 Boulder Road,,Manchester,CT,6040,001-27-1020,Y,63,11,Y,3,L,Own,HI,73802549,WQTE29107757202004,MD,A,Minor Loss,Ambulance,1,1,FL,Panama City Beach,20,AGENT00095,VNDR00171
7/1/2021 0:00,TXN00005517,A00009147,PLC00006908,28/3/2013,27/12/2020,1/1/2021,Health,158,19000,Yvonne Floyd,11 Water Street,,Holbrook,MA,2343,832-11-8554,Y,29,36,Y,5,L,Rent,HI,125760885,XHVU37143041006099,Bachelor,A,Major Loss,None,1,1,CA,Oakland,1,AGENT00173,VNDR00420
7/1/2021 0:00,TXN00005520,A00000549,PLC00001313,20/11/2014,5/1/2021,5/1/2021,Health,192.58,5000,Howard Foster,6086 Kennedy Drive,,Fayetteville,AR,72704,885-96-1062,Y,52,51,Y,2,M,Mortgage,MI,41979475,QZQI09741830338749,High School,A,Minor Loss,Ambulance,0,1,KY,Louisville,11,AGENT00692,
7/1/2021 0:00,TXN00005528,A00003235,PLC00001719,17/10/2010,2/1/2021,3/1/2021,Health,131.06,18000,Jerome Mitchell,6000 Parker Drive,,Deale,MD,20751,842-74-9238,Y,43,6,Y,5,M,Mortgage,LI,32541773,JVOU94673604568869,High School,A,Minor Loss,Ambulance,1,1,CO,Arvada,12,AGENT01063,VNDR00049
7/1/2021 0:00,TXN00005532,A00001658,PLC00002404,5/9/2013,6/1/2021,6/1/2021,Health,101.43,19000,Raymond Hileman,1918 Spruce Street,,Boulder,CO,80302,054-96-5510,Y,36,23,Y,6,M,Rent,MI,48169217,AGUI08481389216291,High School,A,Minor Loss,Police,1,1,CT,Manchester,19,AGENT00406,
7/1/2021 0:00,TXN00005541,A00009269,PLC00001893,22/1/2020,21/12/2020,26/12/2020,Health,163.03,20000,Sofia Shor,501 Holly Avenue,,Pooler,GA,31322,271-01-3398,Y,35,43,Y,4,L,Own,MI,118663915,VEQL42858816928750,High School,A,Minor Loss,Police,1,0,VT,South Burlington,7,AGENT01127,
7/1/2021 0:00,TXN00005544,A00001939,PLC00005665,8/2/2011,31/12/2020,2/1/2021,Health,178.61,8000,James Leser,3635 Bisquier Drive,,Anchorage,AK,99508,680-37-2328,Y,39,45,Y,2,L,Mortgage,MI,25757493,WQPX27468248915999,Bachelor,A,Minor Loss,None,1,1,MA,Springfield,17,AGENT01082,
8/1/2021 0:00,TXN00005550,A00005873,PLC00008163,21/11/2013,7/1/2021,7/1/2021,Health,120.76,9000,Tim Parker,1226 Blossom Circle,,Livermore,CA,94550,571-53-2573,N,30,91,Y,2,L,Own,HI,96230402,VPEO02265502971357,MD,A,Major Loss,Police,0,1,AK,Anchorage,1,AGENT01114,
8/1/2021 0:00,TXN00005553,A00007003,PLC00008553,8/1/2017,21/12/2020,26/12/2020,Health,160.11,5000,Frances Reifsteck,158 Euclid Avenue,,San Leandro,CA,94577,346-85-1632,Y,60,26,Y,4,M,Own,MI,21814178,SAHU42722073696104,PhD,A,Total Loss,Ambulance,1,1,AZ,Glendale,1,AGENT00160,VNDR00115
8/1/2021 0:00,TXN00005554,A00006868,PLC00009553,23/3/2012,20/12/2020,25/12/2020,Health,152.43,15000,Dee Mork,7506 Harvey Street,,Panama City,FL,32404,331-83-7139,Y,56,39,Y,4,M,Mortgage,LI,11313362,QHKX84538707253257,Bachelor,A,Total Loss,Police,1,1,CA,South Lake Tahoe,0,AGENT01042,VNDR00451
8/1/2021 0:00,TXN00005558,A00003780,PLC00002380,6/7/2010,19/12/2020,24/12/2020,Health,181.19,14000,Wilma Alvarez,7703 Laird Street,,Panama City,FL,32408,446-30-8001,Y,40,13,Y,2,L,Rent,MI,83392719,KLUO77609915700391,MD,A,Major Loss,Ambulance,1,0,MD,Hanover,22,AGENT01189,VNDR00348
8/1/2021 0:00,TXN00005560,A00000550,PLC00004634,19/10/2019,6/1/2021,6/1/2021,Health,151.19,15000,Teresa Coddington,6609 Westshire Drive,,Louisville,KY,40258,598-15-0511,N,53,29,Y,4,L,Rent,LI,41091900,TBNQ97460379621064,MD,A,Major Loss,Police,0,0,MA,Norton,16,AGENT00641,VNDR00019
9/1/2021 0:00,TXN00005571,A00005904,PLC00004263,28/3/2014,30/12/2020,2/1/2021,Health,115.64,17000,Jack Fagen,55 Russells Mills Road,,Dartmouth,MA,2748,262-91-7278,Y,57,72,Y,3,M,Rent,LI,53997128,KCQB55967750241106,College,A,Major Loss,Other,1,1,FL,Southport,9,AGENT00112,VNDR00538
9/1/2021 0:00,TXN00005576,A00001183,PLC00007992,15/7/2018,5/1/2021,6/1/2021,Health,131.52,20000,Kevin Crouch,1707 6th Street Northwest,,Washington,DC,20001,730-76-4940,Y,62,113,Y,7,L,Mortgage,MI,14114720,UGAL41687369265344,High School,A,Minor Loss,Ambulance,0,1,MA,Gardner,13,AGENT00464,
9/1/2021 0:00,TXN00005577,A00006039,PLC00007325,2/10/2019,20/12/2020,25/12/2020,Health,191.89,1000,Ruth Morgan,2196 East Jonquil Road,,Fayetteville,AR,72703,016-20-6941,Y,50,42,Y,2,M,Rent,HI,17633619,UMZA03196899355334,High School,A,Total Loss,Ambulance,1,0,MA,Medford,12,AGENT00984,VNDR00295
9/1/2021 0:00,TXN00005589,A00007175,PLC00003081,9/11/2011,5/1/2021,6/1/2021,Health,169.27,1000,Anna Pierce,517 Wesley Avenue,,Nashville,TN,37207,091-97-8504,N,37,80,Y,4,M,Own,MI,74606935,LXWK56694804852439,PhD,A,Minor Loss,Ambulance,1,0,CA,Oakland,2,AGENT00041,VNDR00432
10/1/2021 0:00,TXN00005591,A00004731,PLC00006829,12/4/2015,28/12/2020,2/1/2021,Health,184.78,4000,Sean Pascale,8 Elmwood Drive,,Rutland,VT,5701,149-61-2065,Y,38,100,Y,7,H,Own,MI,30643709,JHNG69054003579695,PhD,A,Major Loss,None,1,0,DC,Washington,2,AGENT01106,VNDR00433
10/1/2021 0:00,TXN00005594,A00008539,PLC00009925,15/11/2019,29/12/2020,3/1/2021,Health,185.05,14000,Cheryl Pickens,798 Airport Road,,Panama City,FL,32405,248-24-9694,Y,30,114,N,2,H,Own,HI,49797303,COAA17956692009734,Masters,A,Major Loss,Ambulance,1,1,FL,Panama City,17,AGENT01025,
10/1/2021 0:00,TXN00005602,A00005793,PLC00001229,19/4/2016,23/12/2020,28/12/2020,Health,155.7,2000,Frances Wright,40 Strawberry Lane,,Manchester,CT,6040,201-62-5276,Y,57,94,N,2,M,Own,HI,33337083,YGNE85750887227569,Bachelor,A,Total Loss,Ambulance,0,0,AL,Montgomery,22,AGENT00815,VNDR00200
10/1/2021 0:00,TXN00005603,A00001803,PLC00009587,29/12/2013,31/12/2020,3/1/2021,Health,149.59,14000,Michael Ashley,1025 Rose Anne Road,,Glen Burnie,MD,21060,348-31-2361,Y,38,7,Y,6,M,Own,LI,32692156,DIHZ46383058225692,High School,A,Major Loss,Ambulance,0,1,AK,Anchorage,21,AGENT00018,VNDR00383
10/1/2021 0:00,TXN00005604,A00000931,PLC00004792,6/9/2015,2/1/2021,5/1/2021,Health,130.27,1000,Elizabeth Rubalcava,5611 North 61st Avenue,,Glendale,AZ,85301,351-38-9013,Y,40,71,Y,7,L,Mortgage,LI,61860975,WWGH35129303520515,Bachelor,A,Total Loss,Ambulance,1,0,CT,Manchester,2,AGENT00173,VNDR00369
10/1/2021 0:00,TXN00005610,A00004529,PLC00002449,3/8/2016,31/12/2020,3/1/2021,Health,113.34,14000,Demetrius Nekola,1430 East Audubon Road,,Montgomery,AL,36111,142-03-3005,Y,33,50,N,5,L,Rent,MI,41007596,YEUC58237613205617,NA,A,Major Loss,Ambulance,1,1,GA,Savannah,21,AGENT00822,VNDR00283
10/1/2021 0:00,TXN00005617,A00006632,PLC00004411,17/2/2014,9/1/2021,9/1/2021,Health,188.81,13000,John Cook,2200 East Victory Drive,#36,Savannah,GA,31404,614-91-4057,Y,31,68,Y,3,M,Rent,HI,71839750,AWHX84741419278927,Bachelor,A,Minor Loss,Ambulance,1,0,KY,Louisville,8,AGENT00657,VNDR00260
11/1/2021 0:00,TXN00005621,A00005654,PLC00000298,2/11/2018,31/12/2020,5/1/2021,Health,156.51,9000,Charles West,1313 Southwest 14th Street,,Oklahoma City,OK,73108,209-32-6840,Y,45,99,Y,6,L,Own,LI,55439163,JWPQ24951412582390,High School,A,Minor Loss,Police,1,1,CT,Manchester,1,AGENT00444,
11/1/2021 0:00,TXN00005623,A00004336,PLC00007434,20/2/2016,24/12/2020,29/12/2020,Health,182.86,4000,Maryann Staton,7326 North 62nd Avenue,#2,Glendale,AZ,85301,341-59-3003,Y,44,37,Y,2,M,Own,HI,15165516,PRIF50099373206455,College,A,Major Loss,Police,1,1,AZ,Glendale,9,AGENT00529,VNDR00495
11/1/2021 0:00,TXN00005633,A00009847,PLC00001643,13/2/2016,1/1/2021,4/1/2021,Health,165.84,17000,Pamela Webb,1819 Q Street Southeast,,Washington,DC,20020,863-82-7397,Y,29,87,Y,4,L,Rent,MI,35902267,FWWL21483666147474,High School,A,Total Loss,None,0,1,OK,The Village,18,AGENT00669,VNDR00161
11/1/2021 0:00,TXN00005643,A00003187,PLC00004953,9/2/2013,28/12/2020,2/1/2021,Health,154.47,13000,Margaret Goldschmidt,7915 Depew Street,,Arvada,CO,80003,726-05-8790,Y,33,52,Y,4,M,Own,LI,118180087,LRZK76940864034843,Bachelor,A,Major Loss,Ambulance,1,1,CA,Hayward,6,AGENT00510,VNDR00056
11/1/2021 0:00,TXN00005645,A00001114,PLC00001058,26/6/2019,4/1/2021,6/1/2021,Health,107.57,16000,Rosa Jeffers,2835 Jed Road,,Escondido,CA,92027,516-47-5511,Y,42,17,Y,5,H,Own,MI,83785180,KGWK49929202074956,Bachelor,A,Total Loss,Ambulance,0,1,AZ,Glendale,22,AGENT00048,VNDR00119
11/1/2021 0:00,TXN00005647,A00007790,PLC00007260,7/9/2019,26/12/2020,31/12/2020,Health,179.65,18000,Doris Sonoda,6703 Bluffview Circle,,Louisville,KY,40299,414-46-3391,Y,53,102,Y,6,L,Mortgage,MI,33570154,IMJJ76759890944199,Masters,A,Minor Loss,None,1,1,AK,Anchorage,9,AGENT00786,VNDR00290
12/1/2021 0:00,TXN00005664,A00005196,PLC00001853,8/10/2016,29/12/2020,3/1/2021,Health,124.87,14000,Michael Brown,5144 Cattail Court,,Fayetteville,AR,72701,549-08-1029,Y,42,42,Y,4,L,Rent,MI,35817035,RZOF16195028593385,Bachelor,A,Minor Loss,Police,1,1,AR,Fayetteville,2,AGENT00894,VNDR00387
13/1/2021 0:00,TXN00005683,A00004519,PLC00001804,25/7/2011,29/12/2020,3/1/2021,Health,103.11,14000,Patricia Milton,4405 West Solano Drive South,,Glendale,AZ,85301,824-70-2947,N,38,100,Y,2,L,Own,MI,83712975,FXDY02330906405078,High School,A,Minor Loss,Police,1,1,FL,Panama City Beach,9,AGENT00538,VNDR00549
13/1/2021 0:00,TXN00005686,A00006573,PLC00000903,25/3/2019,7/1/2021,9/1/2021,Health,125.14,5000,Connie Robinson,233 Ingraham Street Northwest,,Washington,DC,20011,354-67-7685,Y,31,53,Y,7,L,Mortgage,LI,30285934,VFYJ51623969981196,Masters,A,Total Loss,None,1,1,AK,Anchorage,1,AGENT00124,
13/1/2021 0:00,TXN00005690,A00001921,PLC00001103,15/11/2014,8/1/2021,9/1/2021,Health,103.58,9000,Lewis Sluka,65 Lowry Road,,Falmouth,MA,2540,311-34-1818,N,63,94,Y,6,L,Mortgage,MI,38955648,AKBY63104277273190,MD,A,Major Loss,None,1,1,AZ,Glendale,2,AGENT00205,
14/1/2021 0:00,TXN00005694,A00007228,PLC00007703,24/11/2016,27/12/2020,1/1/2021,Health,120.27,17000,Debi Gagnon,50 Winthrop Avenue,,Lawrence,MA,1843,458-13-4269,Y,30,25,Y,4,M,Own,HI,107785655,UGRY86798677673094,College,A,Total Loss,Police,1,1,AL,Montgomery,18,AGENT00404,
14/1/2021 0:00,TXN00005697,A00006431,PLC00002154,27/9/2012,13/1/2021,13/1/2021,Health,181,17000,Lillie Hummel,13628 West 62nd Drive,,Arvada,CO,80004,111-96-2488,N,46,77,Y,5,L,Own,LI,127277486,QIIR96686824562088,High School,A,Major Loss,Police,1,0,AZ,Glendale,14,AGENT00207,VNDR00425
14/1/2021 0:00,TXN00005710,A00003493,PLC00008119,2/3/2017,10/1/2021,11/1/2021,Health,103.98,20000,Fernando Beckford,314 Mesa Street,,Wheatland,CA,95692,704-49-9416,Y,64,109,Y,2,L,Rent,HI,87245477,ZDII00910040159814,High School,A,Total Loss,Police,1,0,AR,Fayetteville,14,AGENT00142,VNDR00001
14/1/2021 0:00,TXN00005713,A00000382,PLC00002021,24/2/2011,12/1/2021,12/1/2021,Health,133.12,15000,Elisa Olsen,107 West Canton Circle,,Springfield,MA,1104,735-81-2566,Y,53,100,Y,3,M,Mortgage,MI,112891877,BLJP49446014498872,High School,A,Minor Loss,Police,1,1,TN,Nashville,22,AGENT01027,VNDR00488
14/1/2021 0:00,TXN00005717,A00009273,PLC00007558,1/4/2012,10/1/2021,11/1/2021,Health,107.86,20000,Casandra Jones,2212 Greenville Street,,Montgomery,AL,36107,032-27-5778,Y,49,37,Y,3,M,Rent,MI,116238135,AFEK41799018630962,Masters,A,Total Loss,Ambulance,1,1,KY,Louisville,12,AGENT00807,VNDR00297
15/1/2021 0:00,TXN00005719,A00006555,PLC00006629,8/12/2016,1/1/2021,6/1/2021,Health,114.63,3000,Douglas Alvarez,5104 West Tierra Buena Lane,,Glendale,AZ,85306,677-62-3085,Y,35,9,Y,7,L,Mortgage,HI,128094464,BAAT01915056212778,High School,A,Major Loss,Ambulance,1,1,MA,Quincy,10,AGENT00932,VNDR00078
15/1/2021 0:00,TXN00005722,A00002330,PLC00002389,11/2/2016,2/1/2021,7/1/2021,Health,178.86,18000,Alfred Wiggins,1514 16th Street Southeast,,Washington,DC,20020,374-54-5027,Y,37,23,Y,6,M,Own,MI,33327857,HGAQ39121707316154,NA,A,Minor Loss,Police,1,1,OK,Midwest City,13,AGENT01086,VNDR00028
15/1/2021 0:00,TXN00005723,A00003380,PLC00002026,3/8/2019,10/1/2021,11/1/2021,Health,167.69,16000,Alan Curry,100 Lake Forest Drive,,Montgomery,AL,36117,201-29-1889,Y,63,13,Y,5,M,Rent,MI,58059388,SKNK45815139718176,PhD,A,Total Loss,None,0,1,DC,Washington,6,AGENT00600,VNDR00186
15/1/2021 0:00,TXN00005740,A00000407,PLC00008855,18/12/2012,1/1/2021,6/1/2021,Health,146.99,15000,Dina Millerd,220 Avenue B,,Williston,VT,5495,391-71-6534,Y,48,112,Y,5,L,Mortgage,MI,58284250,VDMG65413596989471,Bachelor,A,Total Loss,Police,1,1,FL,Port Charlotte,7,AGENT00658,
16/1/2021 0:00,TXN00005744,A00004228,PLC00001292,15/1/2016,2/1/2021,7/1/2021,Health,197.98,19000,John Huynh,8554 Twin Gable Drive,,Montgomery,AL,36116,810-37-6749,Y,49,112,Y,2,L,Mortgage,HI,72985438,VWGJ09638204739107,High School,A,Total Loss,Ambulance,1,1,CO,Arvada,6,AGENT01105,VNDR00360
16/1/2021 0:00,TXN00005752,A00007171,PLC00000353,5/9/2018,9/1/2021,11/1/2021,Health,109.43,19000,James Hall,325 Irwin Street,#APT 000002,Anchorage,AK,99508,771-14-8865,Y,50,46,Y,4,H,Mortgage,MI,113669943,UFRN43417265797175,MD,A,Major Loss,Ambulance,1,1,CT,Manchester,17,AGENT00824,VNDR00221
16/1/2021 0:00,TXN00005757,A00009376,PLC00007310,8/7/2013,29/12/2020,3/1/2021,Health,161.24,1000,Chad Bird,1456 North Coghill Drive,#106,Fayetteville,AR,72704,696-99-2994,Y,27,12,Y,5,L,Rent,MI,54193727,FUON87598416840282,Bachelor,A,Total Loss,Ambulance,1,1,CA,Orange,0,AGENT00652,VNDR00550
18/1/2021 0:00,TXN00005798,A00007847,PLC00007319,25/11/2013,10/1/2021,13/1/2021,Health,189.74,11000,Willie Ousley,2704 McGee Avenue,R,Berkeley,CA,94703,842-55-8777,Y,54,116,N,6,M,Rent,MI,125911825,SPTD16350804982310,Bachelor,A,Major Loss,Other,1,0,AK,Anchorage,19,AGENT00812,
18/1/2021 0:00,TXN00005800,A00002858,PLC00009555,5/8/2016,13/1/2021,14/1/2021,Health,105.51,6000,Rhonda Moore,2040 Innes Circle,,Anchorage,AK,99515,302-42-4995,Y,49,12,Y,3,M,Mortgage,LI,109040288,KPNQ39071384120886,Bachelor,A,Total Loss,None,1,1,VT,Shaftsbury,10,AGENT00908,VNDR00465
18/1/2021 0:00,TXN00005801,A00004773,PLC00003686,18/12/2019,29/12/2020,3/1/2021,Health,131.17,18000,Bessie Lomonaco,406 Stilz Avenue,,Louisville,KY,40206,286-96-3440,N,34,105,Y,5,M,Mortgage,MI,114920335,PNSR86951793110268,PhD,A,Major Loss,Police,0,0,AZ,Glendale,16,AGENT00681,VNDR00473
18/1/2021 0:00,TXN00005810,A00007575,PLC00008248,17/2/2019,17/1/2021,17/1/2021,Health,106.07,4000,Nelson Tovar,6060 West Royal Palm Road,#226,Glendale,AZ,85302,818-36-8967,Y,57,66,N,4,M,Own,LI,124897335,ZSOE70904177542465,NA,D,Major Loss,Ambulance,1,1,DC,Washington,22,AGENT00240,VNDR00152
19/1/2021 0:00,TXN00005821,A00005828,PLC00005866,30/8/2013,15/1/2021,16/1/2021,Health,198.26,14000,Michael Fry,31130 Meadowbrook Avenue,,Hayward,CA,94544,473-01-3497,Y,38,6,Y,5,L,Rent,LI,117933374,OZLN18851859402500,Bachelor,A,Total Loss,Police,1,1,VT,Woodbury,18,AGENT00505,VNDR00491
19/1/2021 0:00,TXN00005835,A00005033,PLC00005507,21/7/2017,10/1/2021,13/1/2021,Health,185.55,19000,James Sinka,14300 Leesa Lane,,Edmond,OK,73013,828-37-3489,Y,44,25,Y,6,L,Own,HI,123707549,RBQX40534690170811,MD,A,Minor Loss,Police,0,1,CA,Oroville,23,AGENT00578,VNDR00183
19/1/2021 0:00,TXN00005841,A00000671,PLC00006995,23/7/2012,2/1/2021,7/1/2021,Health,182.79,4000,Nadine Bohn,531 Bobbin Mill Road,,Lunenburg,VT,5906,277-93-1680,N,51,99,Y,4,L,Mortgage,MI,15402538,JRWK41691686696590,High School,A,Total Loss,Ambulance,0,0,CT,Manchester,11,AGENT01086,
20/1/2021 0:00,TXN00005859,A00008993,PLC00009517,7/4/2013,2/1/2021,7/1/2021,Health,118.02,14000,Carol Mcluen,7431 Candace Way,#1,Louisville,KY,40214,847-77-0333,Y,34,63,Y,6,L,Own,LI,112106229,NLAH61252927701010,NA,A,Total Loss,Other,1,1,MA,West Tisbury,17,AGENT00507,VNDR00535
20/1/2021 0:00,TXN00005860,A00005086,PLC00001793,11/3/2017,31/12/2020,5/1/2021,Health,161.67,9000,Arlene Stehlik,631 North Eastern Boulevard,,Montgomery,AL,36117,094-34-6718,Y,26,54,Y,2,M,Own,HI,11057563,XREZ63963124368344,Bachelor,A,Major Loss,Ambulance,1,1,CT,Manchester,22,AGENT00850,
21/1/2021 0:00,TXN00005872,A00009161,PLC00004794,11/8/2013,3/1/2021,8/1/2021,Health,130.89,7000,Crystal Jones,43 Westminster Street,,Pittsfield,MA,1201,676-63-0630,Y,32,108,N,4,M,Rent,MI,74428964,GEWL88614472076098,Bachelor,A,Major Loss,Ambulance,1,1,MA,Winchester,10,AGENT00127,VNDR00039
21/1/2021 0:00,TXN00005874,A00008130,PLC00004777,10/6/2010,5/1/2021,10/1/2021,Health,172.63,12000,Kristina Shannon,880 H Street,#STE 000204,Anchorage,AK,99501,055-95-8959,N,53,29,Y,3,M,Mortgage,MI,24235204,ZBKR85367094991693,NA,A,Total Loss,Police,1,0,FL,Panama City,20,AGENT00886,VNDR00416
